user_id,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before,search_term_count,last_30days_sp_impressions,last_30days_sp_clicks,sp_ctr_30d,last_30days_sb_impressions,last_30days_sb_clicks,sb_ctr_30d,avg_click_interval_seconds,impression_day_count,click_day_count,last_impression_time_diff_seconds,last_click_time_diff_seconds
AMZN_USR_26332,1,20,1,10,0,4,0,"","","","","","","","","","","","",2024-12-31T16:01:35.000Z,27,20,1,0.05,"","",0.0,"",14,1,28705,2588351
AMZN_USR_49070,1,14,2,8,2,3,0,"","","","","","","","","","","","",2024-12-30T08:55:35.000Z,26,14,2,0.14285714285714285,"","",0.0,156756.0,12,2,220132,978578
AMZN_USR_51292,1,11,1,4,0,4,0,"","","","","","","","","","","","",2024-12-31T17:04:41.000Z,23,11,1,0.09090909090909091,"","",0.0,773702.0,22,2,24919,2212979
AMZN_USR_27436,1,10,3,3,2,2,0,3,213.9200,10,"","","","","","","","","",2024-12-29T20:26:42.000Z,25,10,3,0.3,"","",0.0,2199064.4,16,5,201979,633256
AMZN_USR_20434,1,22,5,17,3,8,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T06:52:54.000Z,127,22,5,0.22727272727272727,21,9,0.42857142857142855,974929.1318681319,21,13,61626,132136
AMZN_USR_38093,1,23,5,14,2,4,0,"","","",3,241.9800,9,2,157.9800,6,0,0.0000,0,2024-12-31T04:32:06.000Z,53,23,5,0.21739130434782608,"","",0.0,867683.4,17,5,70074,740162
AMZN_USR_43576,1,22,3,12,3,5,1,"","","","","","","","","","","","",2024-12-31T14:26:03.000Z,67,22,3,0.13636363636363635,"","",0.0,522819.3333333333,17,3,34437,247955
AMZN_USR_24435,1,12,2,3,2,1,1,"","","","","","","","","","","","",2024-12-31T07:28:56.000Z,18,12,2,0.16666666666666666,"","",0.0,609627.0,10,2,336454,59464
AMZN_USR_37815,1,29,5,14,2,4,2,"","","","","","","","","","","","",2024-12-31T19:57:53.000Z,74,29,5,0.1724137931034483,10,7,0.7,1064567.3076923077,39,11,14527,270812
AMZN_USR_45498,1,7,0,5,0,2,0,"","","","","","","","","","","","",2024-12-30T21:45:07.000Z,73,7,0,0.0,"","",0.0,"",5,0,185472,""
AMZN_USR_23118,1,21,8,8,3,0,1,"","","","","","","","","","","","",2024-12-29T07:47:50.000Z,96,21,8,0.38095238095238093,0,0,0.0,1657389.2083333333,28,13,172525,386949
AMZN_USR_29130,1,31,3,18,2,8,0,"","","","","","","","","","","","",2024-12-30T21:52:10.000Z,100,31,3,0.0967741935483871,"","",0.0,1173660.0,21,3,153352,645410
AMZN_USR_29599,1,26,2,13,2,5,2,"","","","","","","","","","","","",2024-12-31T06:51:02.000Z,46,26,2,0.07692307692307693,"","",0.0,856476.8,22,5,92400,103046
AMZN_USR_48105,1,9,1,8,0,3,0,"","","","","","","","","","","","",2024-12-31T15:45:15.000Z,21,9,1,0.1111111111111111,"","",0.0,"",7,1,76964,1346678
AMZN_USR_43967,1,7,4,4,1,2,1,"","","","","","","","","","","","",2024-12-31T13:25:34.000Z,41,7,4,0.5714285714285714,"","",0.0,832628.1666666666,7,3,178047,232522
AMZN_USR_24800,1,31,8,15,3,4,1,"","","","","","","","","","","","",2024-12-31T14:46:55.000Z,90,31,8,0.25806451612903225,"","",0.0,983977.3888888889,22,8,100723,355966
AMZN_USR_25718,1,22,5,10,4,6,0,"","","","","","","","","","","","",2024-12-31T02:00:11.000Z,96,22,5,0.22727272727272727,12,0,0.0,1836877.4285714286,34,6,180301,689091
AMZN_USR_32132,1,10,3,5,3,2,2,"","","","","","","","","","","","",2024-12-31T21:05:39.000Z,18,10,3,0.3,"","",0.0,2658159.904761905,20,6,10461,48866
AMZN_USR_25217,1,15,3,4,2,2,1,"","","","","","","","","","","","",2024-12-30T21:34:24.000Z,32,15,3,0.2,"","",0.0,1258597.3333333333,11,3,149563,248971
AMZN_USR_42825,1,35,4,24,3,10,0,"","","","","","","","","","","","",2024-12-30T13:51:59.000Z,74,35,4,0.11428571428571428,"","",0.0,437815.1666666667,23,3,122881,598354
AMZN_USR_40392,1,10,2,4,2,1,2,1,162.0000,4,1,100.0000,2,1,100.0000,2,1,100.0000,2,2024-12-30T09:28:38.000Z,47,10,2,0.2,"","",0.0,135131.0,8,2,138682,242162
AMZN_USR_38439,1,8,2,3,0,0,0,"","","","","","","","","","","","",2024-12-29T19:29:03.000Z,53,8,2,0.25,"","",0.0,1005943.8,16,5,526810,1960914
AMZN_USR_30851,1,10,1,5,1,1,0,1,47.9700,3,"","","","","","","","","",2024-12-31T15:51:11.000Z,78,10,1,0.1,6,1,0.16666666666666666,1439936.0,12,2,75126,1073603
AMZN_USR_45117,1,28,6,14,3,5,1,"","","","","","","","","","","","",2024-12-31T01:21:20.000Z,54,28,6,0.21428571428571427,"","",0.0,1155611.238095238,15,6,91383,214240
AMZN_USR_26458,1,13,1,7,0,0,0,"","","","","","","","","","","","",2024-12-30T01:35:30.000Z,52,13,1,0.07692307692307693,"","",0.0,"",12,1,489402,1720879
AMZN_USR_30473,1,6,4,5,2,1,1,"","","","","","","","","","","","",2024-12-30T11:10:06.000Z,19,6,4,0.6666666666666666,"","",0.0,853374.0,5,4,132594,173450
AMZN_USR_43572,1,13,4,7,2,1,2,"","","","","","","","","","","","",2024-12-31T04:11:42.000Z,70,13,4,0.3076923076923077,14,8,0.5714285714285714,1064544.1666666667,17,11,13929,145294
AMZN_USR_22397,1,10,3,6,1,5,0,"","","","","","","","","","","","",2024-12-31T13:09:15.000Z,57,10,3,0.3,8,0,0.0,765425.3333333334,13,3,95780,510450
AMZN_USR_34615,1,22,8,12,5,4,2,1,79.9600,4,5,353.8700,17,5,353.8700,17,0,0.0000,0,2024-12-31T13:39:05.000Z,47,22,8,0.36363636363636365,"","",0.0,914521.5714285715,17,7,37538,47201
AMZN_USR_51983,1,24,10,12,8,7,2,"","","","","","","","","","","","",2024-12-31T19:38:48.000Z,144,24,10,0.4166666666666667,30,10,0.3333333333333333,972828.8684210526,28,16,15672,103413
AMZN_USR_32736,1,14,4,10,2,3,0,"","","","","","","","","","","","",2024-12-31T10:59:49.000Z,34,14,4,0.2857142857142857,"","",0.0,936725.3333333334,13,4,133980,728801
AMZN_USR_33586,1,22,3,12,2,6,1,"","","","","","","","","","","","",2024-12-30T09:24:10.000Z,54,22,3,0.13636363636363635,"","",0.0,1450659.3333333333,14,3,138950,318358
AMZN_USR_50484,1,17,4,5,2,2,1,"","","","","","","","","","","","",2024-12-31T17:31:21.000Z,69,17,4,0.23529411764705882,7,1,0.14285714285714285,1254760.0,17,5,23319,152489
AMZN_USR_47394,1,6,3,4,1,1,0,"","","","","","","","","","","","",2024-12-31T21:24:58.000Z,16,6,3,0.5,"","",0.0,582743.3333333334,5,3,9302,1154237
AMZN_USR_36425,1,15,2,6,1,2,0,"","","","","","","","","","","","",2024-12-31T10:55:26.000Z,54,15,2,0.13333333333333333,15,4,0.26666666666666666,1022291.8666666667,19,6,47074,174396
AMZN_USR_51547,1,13,0,5,0,1,0,"","","","","","","","","","","","",2024-12-31T10:25:59.000Z,50,13,0,0.0,"","",0.0,"",11,0,48841,""
AMZN_USR_33322,1,29,7,11,5,4,2,"","","","","","","","","","","","",2024-12-31T19:57:20.000Z,53,29,7,0.2413793103448276,"","",0.0,1520780.2545454546,41,8,14560,173430
AMZN_USR_46247,1,29,7,12,3,3,3,"","","","","","","","","","","","",2024-12-30T23:52:29.000Z,71,29,7,0.2413793103448276,"","",0.0,1092579.8095238095,21,4,168563,86851
AMZN_USR_20105,1,14,0,9,0,3,0,"","","","","","","","","","","","",2024-12-31T11:51:45.000Z,73,14,0,0.0,4,5,1.25,1245391.3818181818,22,11,39647,726496
AMZN_USR_29161,1,34,4,20,0,4,0,"","","","","","","","","","","","",2024-12-31T07:06:24.000Z,81,34,4,0.11764705882352941,12,1,0.08333333333333333,570234.8,25,4,69682,1375371
AMZN_USR_37668,1,12,1,5,0,1,0,"","","","","","","","","","","","",2024-12-31T19:40:35.000Z,95,12,1,0.08333333333333333,"","",0.0,"",8,1,15565,1739182
AMZN_USR_40493,1,38,9,11,4,2,1,"","","","","","","","","","","","",2024-12-30T22:19:27.000Z,80,38,9,0.23684210526315788,"","",0.0,885195.9444444445,23,8,232414,179200
AMZN_USR_32586,1,19,6,12,4,4,1,"","","","","","","","","","","","",2024-12-31T16:23:26.000Z,42,19,6,0.3157894736842105,"","",0.0,1814436.1785714286,25,7,87376,105903
AMZN_USR_22963,1,20,6,11,4,4,1,"","","","","","","","","","","","",2024-12-30T17:28:59.000Z,92,20,6,0.3,"","",0.0,894155.2666666667,10,6,109861,218716
AMZN_USR_45978,1,17,2,12,0,5,0,"","","","","","","","","","","","",2024-12-31T16:32:39.000Z,53,17,2,0.11764705882352941,"","",0.0,350321.0,12,2,26841,1906441
AMZN_USR_36924,1,20,1,10,0,4,0,"","","","","","","","","","","","",2024-12-31T01:27:20.000Z,108,20,1,0.05,35,13,0.37142857142857144,1020934.8761904762,32,14,65355,285347
AMZN_USR_40697,1,14,1,7,0,2,0,2,115.9900,5,"","","","","","","","","",2024-12-29T23:04:19.000Z,65,14,1,0.07142857142857142,0,0,0.0,2247854.6666666665,26,3,176141,1805239
AMZN_USR_42799,1,13,1,5,0,3,0,"","","","","","","","","","","","",2024-12-29T15:46:50.000Z,45,13,1,0.07692307692307693,"","",0.0,"",11,1,202390,2259651
AMZN_USR_33658,1,20,4,9,2,1,2,"","","",5,568.9200,16,2,140.0000,6,1,40.0000,2,2024-12-31T01:30:57.000Z,64,20,4,0.2,0,0,0.0,1135173.0,23,4,280203,80943
AMZN_USR_52372,1,19,3,8,0,2,0,"","","","","","","","","","","","",2024-12-31T07:26:57.000Z,43,19,3,0.15789473684210525,"","",0.0,526154.0,14,2,75698,1667777
AMZN_USR_35375,1,15,4,9,1,2,0,"","","","","","","","","","","","",2024-12-31T18:38:52.000Z,26,15,4,0.26666666666666666,"","",0.0,773510.8333333334,11,4,19884,831582
AMZN_USR_25312,1,13,0,6,0,2,0,"","","","","","","","","","","","",2024-12-31T20:28:49.000Z,37,13,0,0.0,0,0,0.0,770111.8666666667,25,5,120275,3025409
AMZN_USR_42939,1,16,4,6,3,1,2,"","","","","","","","","","","","",2024-12-30T19:31:17.000Z,39,16,4,0.25,"","",0.0,693972.0,14,3,426229,202754
AMZN_USR_18861,1,17,6,8,4,2,0,"","","","","","","","","","","","",2024-12-30T17:43:36.000Z,81,17,6,0.35294117647058826,"","",0.0,910011.7142857143,14,6,108984,435793
AMZN_USR_50001,1,10,3,2,1,0,0,"","","","","","","","","","","","",2024-12-26T10:45:25.000Z,126,10,3,0.3,39,8,0.20512820512820512,1588199.2307692308,33,11,8517,280501
AMZN_USR_34338,1,9,5,6,3,5,1,"","","","","","","","","","","","",2024-12-31T00:52:59.000Z,58,9,5,0.5555555555555556,0,0,0.0,2040319.642857143,19,8,83221,260380
AMZN_USR_43561,1,22,4,10,2,4,2,"","","","","","","","","","","","",2024-12-31T17:56:48.000Z,39,22,4,0.18181818181818182,"","",0.0,1253209.6666666667,15,3,25770,312928
AMZN_USR_24003,1,19,4,11,2,3,1,"","","","","","","","","","","","",2024-12-30T23:39:45.000Z,69,19,4,0.21052631578947367,7,2,0.2857142857142857,1919734.0555555555,23,9,288651,87615
AMZN_USR_29716,1,23,8,11,4,3,2,"","","","","","","","","","","","",2024-12-30T22:49:15.000Z,48,23,8,0.34782608695652173,"","",0.0,1169089.0357142857,17,7,151893,90645
AMZN_USR_19849,1,19,2,8,0,3,0,"","","","","","","","","","","","",2024-12-31T19:28:07.000Z,76,19,2,0.10526315789473684,23,4,0.17391304347826086,1747336.1666666667,32,8,16313,164713
AMZN_USR_32436,1,44,4,21,3,10,3,"","","","","","","","","","","","",2024-12-31T11:51:54.000Z,143,44,4,0.09090909090909091,17,3,0.17647058823529413,1291946.857142857,29,6,50324,43686
AMZN_USR_18383,1,22,5,9,3,5,0,"","","","","","","","","","","","",2024-12-31T18:58:25.000Z,44,22,5,0.22727272727272727,"","",0.0,976899.4,16,5,145061,527058
AMZN_USR_41781,1,6,4,4,0,1,0,"","","","","","","","","","","","",2024-12-30T12:55:07.000Z,70,6,4,0.6666666666666666,19,5,0.2631578947368421,956095.3333333334,15,10,76242,95971
AMZN_USR_48867,1,7,1,2,0,0,0,"","","","","","","","","","","","",2024-12-28T09:00:09.000Z,16,7,1,0.14285714285714285,"","",0.0,"",6,1,627568,2229215
AMZN_USR_20472,1,12,4,7,3,2,0,"","","","","","","","","","","","",2024-12-30T12:44:21.000Z,45,12,4,0.3333333333333333,"","",0.0,698488.6666666666,13,4,126939,614542
AMZN_USR_27060,1,10,2,4,2,2,0,"","","","","","","","","","","","",2024-12-31T03:35:49.000Z,23,10,2,0.2,"","",0.0,1308069.3333333333,9,3,73451,631773
AMZN_USR_28762,1,17,2,8,1,3,0,"","","","","","","","","","","","",2024-12-30T04:17:45.000Z,28,17,2,0.11764705882352941,"","",0.0,1991954.6666666667,26,3,157335,1139008
AMZN_USR_26168,1,10,2,3,1,0,0,"","","","","","","","","","","","",2024-12-30T00:36:16.000Z,22,10,2,0.2,"","",0.0,1906630.7333333334,23,6,617043,684084
AMZN_USR_50773,1,27,4,15,0,3,0,"","","","","","","","","","","","",2024-12-31T11:20:40.000Z,50,27,4,0.14814814814814814,"","",0.0,389781.1666666667,19,4,67372,1377281
AMZN_USR_26809,1,11,4,6,1,3,1,"","","","","","","","","","","","",2024-12-31T18:58:29.000Z,164,11,4,0.36363636363636365,22,6,0.2727272727272727,1191090.3636363635,33,11,18091,150955
AMZN_USR_45146,1,14,2,9,0,5,0,"","","","","","","","","","","","",2024-12-31T20:18:33.000Z,29,14,2,0.14285714285714285,"","",0.0,955839.0,12,2,14328,1448860
AMZN_USR_36576,1,15,5,11,1,3,0,"","","",2,215.9200,8,0,0.0000,0,0,0.0000,0,2024-12-30T08:50:00.000Z,60,15,5,0.3333333333333333,8,3,0.375,645769.2142857143,18,7,195535,544626
AMZN_USR_37616,1,7,4,5,2,1,1,"","","","","","","","","","","","",2024-12-31T20:49:56.000Z,36,7,4,0.5714285714285714,"","",0.0,822901.3333333334,6,4,68701,200072
AMZN_USR_41303,1,15,3,8,3,0,2,"","","","","","","","","","","","",2024-12-30T15:13:54.000Z,30,15,3,0.2,"","",0.0,223026.66666666666,9,3,438840,117966
AMZN_USR_32245,1,10,3,7,1,4,0,"","","","","","","","","","","","",2024-12-31T11:21:44.000Z,25,10,3,0.3,"","",0.0,416528.6666666667,8,3,45496,1246111
AMZN_USR_18978,1,17,3,9,2,3,0,"","","","","","","","","","","","",2024-12-30T11:44:13.000Z,36,17,3,0.17647058823529413,"","",0.0,1897093.142857143,25,7,130547,542229
AMZN_USR_23698,1,10,3,6,2,3,2,1,75.0000,3,4,345.9100,12,1,83.9800,2,1,83.9800,2,2024-12-31T10:39:01.000Z,28,10,3,0.3,"","",0.0,1404311.4,10,4,48059,222371
AMZN_USR_34142,1,11,0,7,0,3,0,"","","","","","","","","","","","",2024-12-28T18:11:44.000Z,16,11,0,0.0,"","",0.0,"",8,0,280096,""
AMZN_USR_19694,1,9,2,4,1,1,0,"","","","","","","","","","","","",2024-12-29T05:28:36.000Z,19,9,2,0.2222222222222222,"","",0.0,428576.0,9,2,394077,894833
AMZN_USR_52010,1,16,3,7,2,1,1,"","","","","","","","","","","","",2024-12-30T11:49:02.000Z,48,16,3,0.1875,"","",0.0,892562.0,13,3,130258,230429
AMZN_USR_50182,1,11,2,7,1,1,0,1,113.9700,3,2,195.9300,7,1,111.9600,4,0,0.0000,0,2024-12-31T03:14:46.000Z,51,11,2,0.18181818181818182,"","",0.0,979897.7777777778,16,8,184317,122947
AMZN_USR_44920,1,18,1,10,1,1,0,"","","",1,46.0000,4,1,46.0000,4,0,0.0000,0,2024-12-30T09:22:45.000Z,30,18,1,0.05555555555555555,"","",0.0,902883.3333333334,19,4,124424,304997
AMZN_USR_31025,1,18,3,8,1,5,0,"","","","","","","","","","","","",2024-12-31T06:19:31.000Z,33,18,3,0.16666666666666666,"","",0.0,964210.6666666666,12,3,85121,791023
AMZN_USR_34820,1,20,8,7,5,3,1,"","","","","","","","","","","","",2024-12-30T16:38:02.000Z,50,20,8,0.4,"","",0.0,890204.5714285715,15,7,112918,250100
AMZN_USR_52210,1,27,4,15,2,6,1,"","","","","","","","","","","","",2024-12-31T04:47:47.000Z,78,27,4,0.14814814814814814,0,0,0.0,1402385.2,30,4,69133,144022
AMZN_USR_21221,1,8,3,4,2,2,0,"","","","","","","","","","","","",2024-12-30T08:20:00.000Z,23,8,3,0.375,"","",0.0,1726781.8333333333,15,4,334061,595230
AMZN_USR_22670,1,41,10,20,6,9,2,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T12:09:21.000Z,99,41,10,0.24390243902439024,13,3,0.23076923076923078,1187695.7692307692,33,14,42639,131550
AMZN_USR_50952,1,23,6,12,4,4,1,"","","","","","","","","","","","",2024-12-30T07:20:15.000Z,42,23,6,0.2608695652173913,"","",0.0,1531493.7222222222,24,7,146385,391864
AMZN_USR_34676,1,18,4,8,3,4,2,"","","","","","","","","","","","",2024-12-31T01:54:03.000Z,29,18,4,0.2222222222222222,"","",0.0,1014390.0,13,4,136022,274731
AMZN_USR_28269,1,13,3,8,2,1,0,"","","","","","","","","","","","",2024-12-31T10:33:47.000Z,71,13,3,0.23076923076923078,9,3,0.3333333333333333,1264169.1666666667,29,10,48373,205123
AMZN_USR_36819,1,27,5,11,3,4,1,"","","",2,111.9700,7,0,0.0000,0,0,0.0000,0,2024-12-31T07:29:20.000Z,74,27,5,0.18518518518518517,13,0,0.0,1077407.2666666666,25,6,59440,115815
AMZN_USR_29215,1,9,1,5,0,0,0,"","","","","","","","","","","","",2024-12-26T14:05:36.000Z,89,9,1,0.1111111111111111,36,12,0.3333333333333333,919448.8496732026,27,13,82126,21064
AMZN_USR_33359,1,12,1,7,1,3,0,"","","","","","","","","","","","",2024-12-31T10:20:22.000Z,26,12,1,0.08333333333333333,"","",0.0,"",11,1,211976,1156956
AMZN_USR_32772,1,17,3,6,3,1,0,"","","","","","","","","","","","",2024-12-31T16:42:30.000Z,41,17,3,0.17647058823529413,"","",0.0,268023.3333333333,15,3,328106,793933
AMZN_USR_21465,1,36,12,19,3,6,3,2,175.0000,12,3,259.5000,20,2,138.0000,14,0,0.0000,0,2024-12-31T19:47:34.000Z,87,36,12,0.3333333333333333,"","",0.0,979267.2727272727,21,10,15146,69866
AMZN_USR_49872,1,8,5,4,1,3,0,"","","",2,115.9800,4,1,55.9800,2,0,0.0000,0,2024-12-30T01:53:35.000Z,94,8,5,0.625,26,1,0.038461538461538464,485686.0,21,5,65976,868359
AMZN_USR_30284,1,12,4,5,1,1,1,1,44.9700,3,1,90.0000,3,0,0.0000,0,0,0.0000,0,2024-12-31T18:47:17.000Z,26,12,4,0.3333333333333333,"","",0.0,1080489.6666666667,12,4,337538,18763
AMZN_USR_32697,1,8,2,4,1,1,1,1,26.0000,2,1,151.9600,4,1,151.9600,4,0,0.0000,0,2024-12-30T08:48:57.000Z,27,8,2,0.25,"","",0.0,974814.0,9,2,268388,361402
AMZN_USR_45821,1,7,1,4,0,1,0,"","","",1,106.5000,4,0,0.0000,0,0,0.0000,0,2024-12-31T16:04:00.000Z,18,7,1,0.14285714285714285,"","",0.0,"",8,1,28560,1838003
AMZN_USR_36920,1,23,1,13,0,7,0,"","","",1,80.0000,4,0,0.0000,0,0,0.0000,0,2024-12-31T19:57:38.000Z,44,23,1,0.043478260869565216,"","",0.0,1113513.1785714286,30,7,14542,2295675
AMZN_USR_20018,1,11,3,5,2,1,0,"","","","","","","","","","","","",2024-12-29T11:14:34.000Z,45,11,3,0.2727272727272727,"","",0.0,412056.6666666667,9,3,248895,863704
AMZN_USR_22549,1,21,3,12,0,3,0,"","","",1,90.0000,3,1,90.0000,3,0,0.0000,0,2024-12-31T20:33:06.000Z,38,21,3,0.14285714285714285,"","",0.0,205627.33333333334,14,2,12414,1398939
AMZN_USR_39978,1,14,4,10,1,2,0,"","","","","","","","","","","","",2024-12-31T07:53:26.000Z,28,14,4,0.2857142857142857,"","",0.0,850605.6666666666,11,4,78569,654427
AMZN_USR_35105,1,12,3,7,2,2,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T08:07:16.000Z,28,12,3,0.25,"","",0.0,1248926.6666666667,10,3,111414,127918
AMZN_USR_37700,1,13,6,10,4,3,2,"","","","","","","","","","","","",2024-12-31T02:18:00.000Z,31,13,6,0.46153846153846156,"","",0.0,952760.9333333333,12,6,133337,78120
AMZN_USR_29131,1,11,1,6,0,0,0,"","","","","","","","","","","","",2024-12-30T22:09:59.000Z,60,11,1,0.09090909090909091,"","",0.0,1264273.0,17,2,537707,1652920
AMZN_USR_50771,1,18,7,9,4,5,0,"","","","","","","","","","","","",2024-12-31T14:40:15.000Z,149,18,7,0.3888888888888889,25,2,0.08,866909.7222222222,23,7,68679,666913
AMZN_USR_51030,1,35,5,16,1,6,1,"","","","","","","","","","","","",2024-12-31T13:06:33.000Z,50,35,5,0.14285714285714285,"","",0.0,725429.4,21,4,39207,396768
AMZN_USR_35680,1,9,4,4,2,0,2,"","","","","","","","","","","","",2024-12-31T21:25:38.000Z,25,9,4,0.4444444444444444,"","",0.0,1231149.5,10,3,761458,157083
AMZN_USR_52074,1,20,5,13,3,4,1,"","","","","","","","","","","","",2024-12-30T04:47:01.000Z,38,20,5,0.25,"","",0.0,853326.2,17,4,155579,201370
AMZN_USR_34368,1,21,3,10,1,3,0,"","","","","","","","","","","","",2024-12-30T04:14:34.000Z,33,21,3,0.14285714285714285,"","",0.0,1231170.0,16,3,157526,679596
AMZN_USR_25911,1,21,3,9,2,5,1,2,248.9700,7,"","","","","","","","","",2024-12-31T17:28:20.000Z,66,21,3,0.14285714285714285,"","",0.0,1607212.0,16,3,149339,26742
AMZN_USR_50172,1,28,7,15,3,3,0,"","","","","","","","","","","","",2024-12-31T03:58:42.000Z,63,28,7,0.25,"","",0.0,520763.61904761905,21,6,72078,582028
AMZN_USR_28285,1,20,8,8,5,2,0,"","","","","","","","","","","","",2024-12-31T11:07:19.000Z,50,20,8,0.4,"","",0.0,1283539.6373626373,21,12,330268,936648
AMZN_USR_26191,1,30,7,15,2,7,1,"","","",4,303.4600,13,2,163.9600,8,1,63.9600,4,2024-12-31T17:08:26.000Z,93,30,7,0.23333333333333334,13,3,0.23076923076923078,881356.1777777778,22,9,46045,352792
AMZN_USR_37093,1,24,4,13,1,2,0,"","","","","","","","","","","","",2024-12-31T08:53:43.000Z,101,24,4,0.16666666666666666,24,8,0.3333333333333333,1131695.4395604397,34,10,54377,374990
AMZN_USR_49903,1,20,0,11,0,3,0,"","","",4,468.9600,21,3,348.9600,16,1,51.9600,5,2024-12-31T15:58:33.000Z,28,20,0,0.0,"","",0.0,"",16,0,28887,""
AMZN_USR_32758,1,30,9,20,4,4,1,"","","","","","","","","","","","",2024-12-31T17:14:51.000Z,69,30,9,0.3,"","",0.0,1035419.3888888889,20,9,24309,424866
AMZN_USR_42698,1,33,10,20,6,6,2,"","","","","","","","","","","","",2024-12-31T17:50:39.000Z,78,33,10,0.30303030303030304,"","",0.0,869053.5111111111,21,10,22161,249862
AMZN_USR_48036,1,11,0,6,0,0,0,"","","","","","","","","","","","",2024-12-26T05:28:13.000Z,51,11,0,0.0,13,3,0.23076923076923078,2420441.8666666667,27,6,70012,612650
AMZN_USR_28872,1,7,5,4,3,3,0,"","","",2,113.9600,11,0,0.0000,0,0,0.0000,0,2024-12-31T05:28:36.000Z,24,7,5,0.7142857142857143,"","",0.0,910854.2666666667,6,5,66684,615065
AMZN_USR_39149,1,13,5,5,3,2,1,"","","","","","","","","","","","",2024-12-29T18:21:20.000Z,32,13,5,0.38461538461538464,"","",0.0,1255010.8,13,5,193120,242169
AMZN_USR_37584,1,28,9,16,6,4,3,"","","","","","","","","","","","",2024-12-31T16:27:12.000Z,56,28,9,0.32142857142857145,"","",0.0,976575.6666666666,22,8,30419,264178
AMZN_USR_48332,1,13,3,9,2,3,1,4,285.9200,10,"","","","","","","","","",2024-12-31T14:57:38.000Z,63,13,3,0.23076923076923078,"","",0.0,1185613.3333333333,11,3,32542,157634
AMZN_USR_45644,1,9,2,4,1,1,1,"","","","","","","","","","","","",2024-12-31T03:28:41.000Z,19,9,2,0.2222222222222222,"","",0.0,2341707.0,8,2,118613,73879
AMZN_USR_28222,1,19,5,9,3,1,0,"","","",2,229.9300,7,1,149.9700,3,0,0.0000,0,2024-12-28T23:51:54.000Z,83,19,5,0.2631578947368421,26,4,0.15384615384615385,1736504.6333333333,39,14,86287,502793
AMZN_USR_25463,1,7,2,5,2,2,0,"","","","","","","","","","","","",2024-12-30T20:28:06.000Z,23,7,2,0.2857142857142857,"","",0.0,1305597.3333333333,7,2,157768,637444
AMZN_USR_41388,1,16,5,11,1,3,0,"","","","","","","","","","","","",2024-12-31T21:45:06.000Z,32,16,5,0.3125,"","",0.0,572638.4,13,4,8094,977363
AMZN_USR_48802,1,12,2,5,1,2,0,"","","","","","","","","","","","",2024-12-27T16:22:50.000Z,59,12,2,0.16666666666666666,22,3,0.13636363636363635,893326.6,21,5,172734,179657
AMZN_USR_36011,1,17,1,10,0,4,0,"","","","","","","","","","","","",2024-12-30T20:28:24.000Z,76,17,1,0.058823529411764705,27,5,0.18518518518518517,1095558.761904762,26,7,215502,334246
AMZN_USR_46144,1,10,1,2,0,0,0,"","","","","","","","","","","","",2024-12-30T18:39:09.000Z,43,10,1,0.1,7,4,0.5714285714285714,945732.7333333333,13,3,171930,894062
AMZN_USR_22655,1,21,3,13,1,3,1,"","","","","","","","","","","","",2024-12-31T05:36:07.000Z,42,21,3,0.14285714285714285,"","",0.0,1533973.7142857143,37,14,128247,137757
AMZN_USR_37467,1,21,1,12,1,3,0,"","","","","","","","","","","","",2024-12-30T23:31:46.000Z,49,21,1,0.047619047619047616,"","",0.0,"",18,1,88094,1084707
AMZN_USR_30322,1,9,2,5,2,2,0,"","","","","","","","","","","","",2024-12-30T21:26:58.000Z,67,9,2,0.2222222222222222,8,2,0.25,1025785.4,13,5,113723,349686
AMZN_USR_30025,1,4,2,0,1,0,0,"","","","","","","","","","","","",2024-12-25T23:20:51.000Z,36,4,2,0.5,10,3,0.3,950139.6,13,5,61347,562149
AMZN_USR_42334,1,12,3,4,2,1,1,"","","","","","","","","","","","",2024-12-31T16:03:48.000Z,21,12,3,0.25,"","",0.0,1900692.8,28,5,125964,28572
AMZN_USR_43015,1,20,9,12,3,6,1,1,167.9600,4,"","","","","","","","","",2024-12-31T07:29:06.000Z,70,20,9,0.45,9,3,0.3333333333333333,673620.6212121212,20,8,160206,381912
AMZN_USR_49177,1,14,3,3,2,1,0,4,289.4500,17,"","","","","","","","","",2024-12-31T14:19:18.000Z,34,14,3,0.21428571428571427,"","",0.0,1244913.3333333333,13,3,34842,510451
AMZN_USR_32227,1,23,6,9,2,5,2,"","","","","","","","","","","","",2024-12-31T18:01:07.000Z,42,23,6,0.2608695652173913,"","",0.0,1750338.857142857,26,8,254507,21533
AMZN_USR_36723,1,9,2,5,1,1,0,"","","","","","","","","","","","",2024-12-30T14:31:20.000Z,22,9,2,0.2222222222222222,"","",0.0,2425134.6666666665,18,3,120520,879316
