user_id,user_id_type,customer_search_term,dma_code,postal_code,device_type,browser_family,operating_system,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before
AMZN_USR_31349,adBrowserId,coffee,"","","","","",1,13,4,10,3,5,1,0,0.0000,0,16,492.9700,16,12,436.9700,14,4,39.0000,3,2024-12-31T04:42:32.000Z
AMZN_USR_39193,adUserId,coffee,"","","","","",1,9,5,9,5,9,5,1,0.0000,0,20,0.0000,0,18,0.0000,0,11,0.0000,0,""
AMZN_USR_39193,adUserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,1,0.0000,0,20,0.0000,0,18,0.0000,0,11,0.0000,0,""
AMZN_USR_29294,adBrowserId,buy coffee maker,"","","","","",1,7,2,7,2,7,2,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_29294,adBrowserId,coffee,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_45652,adUserId,buy coffee maker,"","","","","",3,12,2,9,1,7,1,1,0.0000,0,23,0.0000,0,20,0.0000,0,13,0.0000,0,2024-12-30T05:21:12.000Z
AMZN_USR_45652,adUserId,coffee,"","","","","",3,10,4,7,4,5,4,1,0.0000,0,23,0.0000,0,20,0.0000,0,13,0.0000,0,2024-12-30T07:46:36.000Z
AMZN_USR_27518,adBrowserId,coffee,"","","","","",1,11,2,11,2,11,2,0,0.0000,0,17,126.0000,6,9,0.0000,0,8,0.0000,0,""
AMZN_USR_27518,adBrowserId,buy coffee maker,"","","","","",1,9,0,9,0,9,0,0,0.0000,0,17,126.0000,6,9,0.0000,0,8,0.0000,0,""
AMZN_USR_38145,sisDeviceId,coffee,"","","","","",1,7,1,7,1,7,1,0,0.0000,0,13,207.9400,8,9,155.9600,5,7,155.9600,5,""
AMZN_USR_38145,sisDeviceId,buy coffee maker,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,13,207.9400,8,9,155.9600,5,7,155.9600,5,""
AMZN_USR_19533,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","","","",""
AMZN_USR_40911,sisDeviceId,coffee,"","","","","",2,16,5,16,5,16,5,0,0.0000,0,6,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_40911,sisDeviceId,buy coffee maker,"","","","","",2,22,1,22,1,22,1,0,0.0000,0,6,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_19671,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,20,0.0000,0,17,0.0000,0,11,0.0000,0,""
AMZN_USR_19671,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,20,0.0000,0,17,0.0000,0,11,0.0000,0,""
AMZN_USR_22479,sisDeviceId,buy coffee maker,"","","","","",1,5,1,5,1,5,1,0,0.0000,0,15,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_22479,sisDeviceId,coffee,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,15,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_28321,adUserId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,19,676.3600,25,16,676.3600,25,15,676.3600,25,""
AMZN_USR_28321,adUserId,coffee,"","","","","",1,5,3,5,3,5,3,0,0.0000,0,19,676.3600,25,16,676.3600,25,15,676.3600,25,""
AMZN_USR_28086,sisDeviceId,coffee,"","","","","",1,7,1,7,1,7,1,0,0.0000,0,10,197.9600,8,8,197.9600,8,8,197.9600,8,""
AMZN_USR_28086,sisDeviceId,buy coffee maker,"","","","","",1,6,2,6,2,6,2,0,0.0000,0,10,197.9600,8,8,197.9600,8,8,197.9600,8,""
AMZN_USR_32037,sisDeviceId,buy coffee maker,"","","","","",1,14,2,7,2,2,1,0,0.0000,0,4,43.5000,3,4,43.5000,3,3,0.0000,0,2024-12-30T12:49:02.000Z
AMZN_USR_32037,sisDeviceId,coffee,"","","","","",1,10,2,7,2,2,1,0,0.0000,0,4,43.5000,3,4,43.5000,3,3,0.0000,0,2024-12-31T16:48:30.000Z
AMZN_USR_43003,adUserId,coffee,"","","","","",2,5,2,5,2,5,2,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_43003,adUserId,buy coffee maker,"","","","","",2,2,2,2,2,2,2,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_33945,sisDeviceId,buy coffee maker,"","","","","",1,8,0,8,0,8,0,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_33945,sisDeviceId,coffee,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_45051,sisDeviceId,coffee,"","","","","",1,3,0,0,0,0,0,2,0.0000,0,13,386.9000,17,6,98.9600,7,3,59.9600,4,2024-12-30T10:57:20.000Z
AMZN_USR_45051,sisDeviceId,buy coffee maker,"","","","","",1,14,2,7,1,2,0,2,0.0000,0,13,386.9000,17,6,98.9600,7,3,59.9600,4,2024-12-31T00:53:30.000Z
AMZN_USR_48181,adUserId,buy coffee maker,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,10,51.9600,5,7,0.0000,0,7,0.0000,0,""
AMZN_USR_48181,adUserId,coffee,"","","","","",1,9,3,9,3,9,3,0,0.0000,0,10,51.9600,5,7,0.0000,0,7,0.0000,0,""
AMZN_USR_37127,adBrowserId,buy coffee maker,"","","","","",1,5,2,4,0,2,0,0,0.0000,0,14,0.0000,0,11,0.0000,0,6,0.0000,0,2024-12-31T03:14:58.000Z
AMZN_USR_37127,adBrowserId,coffee,"","","","","",1,6,2,2,2,0,0,0,0.0000,0,14,0.0000,0,11,0.0000,0,6,0.0000,0,2024-12-26T20:01:55.000Z
AMZN_USR_40484,adBrowserId,buy coffee maker,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_40484,adBrowserId,coffee,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_42864,sisDeviceId,coffee,"","","","","",1,2,0,2,0,2,0,"","","","","","","","","","","","",""
AMZN_USR_46750,adUserId,buy coffee maker,"","","","","",1,8,0,8,0,8,0,0,0.0000,0,30,0.0000,0,28,0.0000,0,28,0.0000,0,""
AMZN_USR_46750,adUserId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,30,0.0000,0,28,0.0000,0,28,0.0000,0,""
AMZN_USR_45028,adUserId,buy coffee maker,"","","","","",1,8,3,8,3,8,3,0,0.0000,0,14,0.0000,0,12,0.0000,0,12,0.0000,0,""
AMZN_USR_45028,adUserId,coffee,"","","","","",1,18,1,18,1,18,1,0,0.0000,0,14,0.0000,0,12,0.0000,0,12,0.0000,0,""
AMZN_USR_22982,adBrowserId,coffee,"","","","","",1,5,0,5,0,5,0,2,0.0000,0,15,199.4800,5,12,199.4800,5,6,199.4800,5,""
AMZN_USR_22982,adBrowserId,buy coffee maker,"","","","","",2,8,0,8,0,8,0,2,0.0000,0,15,199.4800,5,12,199.4800,5,6,199.4800,5,""
AMZN_USR_32058,sisDeviceId,buy coffee maker,"","","","","",1,10,1,10,1,10,1,0,0.0000,0,6,0.0000,0,4,0.0000,0,2,0.0000,0,""
AMZN_USR_32058,sisDeviceId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,6,0.0000,0,4,0.0000,0,2,0.0000,0,""
AMZN_USR_50918,adBrowserId,buy coffee maker,"","","","","",1,9,1,9,1,9,1,0,0.0000,0,5,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_50918,adBrowserId,coffee,"","","","","",1,7,4,7,4,7,4,0,0.0000,0,5,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_32279,adBrowserId,coffee,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_32279,adBrowserId,buy coffee maker,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_18766,adUserId,coffee,"","","","","",2,9,2,9,2,9,2,2,0.0000,0,17,536.9000,29,16,536.9000,29,16,536.9000,29,""
AMZN_USR_18766,adUserId,buy coffee maker,"","","","","",2,11,1,11,1,11,1,2,0.0000,0,17,536.9000,29,16,536.9000,29,16,536.9000,29,""
AMZN_USR_37693,adUserId,coffee,"","","","","",2,6,1,6,1,6,1,0,0.0000,0,12,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_37693,adUserId,buy coffee maker,"","","","","",3,4,2,4,2,4,2,0,0.0000,0,12,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_40500,sisDeviceId,buy coffee maker,"","","","","",1,8,2,5,1,2,1,0,0.0000,0,10,0.0000,0,5,0.0000,0,2,0.0000,0,2024-12-31T10:57:43.000Z
AMZN_USR_40500,sisDeviceId,coffee,"","","","","",1,7,8,3,2,0,1,0,0.0000,0,10,0.0000,0,5,0.0000,0,2,0.0000,0,2024-12-31T06:13:54.000Z
AMZN_USR_43023,sisDeviceId,buy coffee maker,"","","","","",1,13,3,9,1,3,1,0,0.0000,0,9,0.0000,0,5,0.0000,0,5,0.0000,0,2024-12-31T16:02:30.000Z
AMZN_USR_43023,sisDeviceId,coffee,"","","","","",1,17,1,9,0,5,0,0,0.0000,0,9,0.0000,0,5,0.0000,0,5,0.0000,0,2024-12-31T03:08:24.000Z
AMZN_USR_33090,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,10,0.0000,0,10,0.0000,0,10,0.0000,0,""
AMZN_USR_33090,sisDeviceId,coffee,"","","","","",1,2,0,2,0,2,0,0,0.0000,0,10,0.0000,0,10,0.0000,0,10,0.0000,0,""
AMZN_USR_32867,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,5,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_32877,sisDeviceId,coffee,"","","","","",2,22,2,14,2,11,1,0,0.0000,0,20,0.0000,0,16,0.0000,0,14,0.0000,0,2024-12-30T20:05:10.000Z
AMZN_USR_32877,sisDeviceId,buy coffee maker,"","","","","",2,21,6,15,2,10,1,0,0.0000,0,20,0.0000,0,16,0.0000,0,14,0.0000,0,2024-12-31T15:01:57.000Z
AMZN_USR_27587,adBrowserId,buy coffee maker,"","","","","",2,11,2,11,2,11,2,0,0.0000,0,7,99.9800,4,7,99.9800,4,6,99.9800,4,""
AMZN_USR_27587,adBrowserId,coffee,"","","","","",1,9,1,9,1,9,1,0,0.0000,0,7,99.9800,4,7,99.9800,4,6,99.9800,4,""
AMZN_USR_39029,adBrowserId,buy coffee maker,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,5,0.0000,0,4,0.0000,0,3,0.0000,0,""
AMZN_USR_39029,adBrowserId,coffee,"","","","","",1,10,0,10,0,10,0,0,0.0000,0,5,0.0000,0,4,0.0000,0,3,0.0000,0,""
AMZN_USR_23710,adUserId,coffee,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,1,0.0000,0,1,0.0000,0,0,0.0000,0,""
AMZN_USR_49238,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_25654,adUserId,buy coffee maker,"","","","","",1,3,0,3,0,3,0,0,0.0000,0,5,116.9700,3,4,116.9700,3,3,116.9700,3,""
AMZN_USR_25654,adUserId,coffee,"","","","","",1,6,2,6,2,6,2,0,0.0000,0,5,116.9700,3,4,116.9700,3,3,116.9700,3,""
AMZN_USR_43070,adBrowserId,buy coffee maker,"","","","","",3,10,1,10,1,10,1,0,0.0000,0,7,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_43070,adBrowserId,coffee,"","","","","",3,12,0,12,0,12,0,0,0.0000,0,7,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_47285,adBrowserId,buy coffee maker,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,7,89.9800,5,6,89.9800,5,4,0.0000,0,""
AMZN_USR_47285,adBrowserId,coffee,"","","","","",1,5,2,5,2,5,2,0,0.0000,0,7,89.9800,5,6,89.9800,5,4,0.0000,0,""
AMZN_USR_51228,sisDeviceId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,4,154.5000,6,4,154.5000,6,4,154.5000,6,""
AMZN_USR_51228,sisDeviceId,coffee,"","","","","",1,7,4,7,4,7,4,0,0.0000,0,4,154.5000,6,4,154.5000,6,4,154.5000,6,""
AMZN_USR_46057,adUserId,coffee,"","","","","",1,9,1,9,1,9,1,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_46057,adUserId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_20397,sisDeviceId,coffee,"","","","","",1,5,0,2,0,0,0,0,0.0000,0,13,482.8900,28,9,482.8900,28,8,482.8900,28,2024-12-26T05:47:01.000Z
AMZN_USR_20397,sisDeviceId,buy coffee maker,"","","","","",1,11,2,8,2,2,2,0,0.0000,0,13,482.8900,28,9,482.8900,28,8,482.8900,28,2024-12-30T21:21:35.000Z
AMZN_USR_25887,sisDeviceId,coffee,"","","","","",2,12,2,12,2,12,2,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_25887,sisDeviceId,buy coffee maker,"","","","","",1,5,1,5,1,5,1,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_24566,adBrowserId,buy coffee maker,"","","","","",2,7,1,7,1,7,1,0,0.0000,0,14,0.0000,0,11,0.0000,0,6,0.0000,0,""
AMZN_USR_24566,adBrowserId,coffee,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,14,0.0000,0,11,0.0000,0,6,0.0000,0,""
AMZN_USR_50189,adBrowserId,coffee,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,6,0.0000,0,6,0.0000,0,5,0.0000,0,""
AMZN_USR_50189,adBrowserId,buy coffee maker,"","","","","",1,9,2,9,2,9,2,0,0.0000,0,6,0.0000,0,6,0.0000,0,5,0.0000,0,""
AMZN_USR_33023,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_31637,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,1,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_31637,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,1,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_26165,adBrowserId,buy coffee maker,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,15,0.0000,0,12,0.0000,0,9,0.0000,0,""
AMZN_USR_26165,adBrowserId,coffee,"","","","","",1,6,3,6,3,6,3,0,0.0000,0,15,0.0000,0,12,0.0000,0,9,0.0000,0,""
AMZN_USR_24371,adBrowserId,buy coffee maker,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,7,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_24371,adBrowserId,coffee,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,7,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_23804,adBrowserId,coffee,"","","","","",1,7,2,7,2,7,2,0,0.0000,0,15,0.0000,0,15,0.0000,0,15,0.0000,0,""
AMZN_USR_23804,adBrowserId,buy coffee maker,"","","","","",1,2,3,2,3,2,3,0,0.0000,0,15,0.0000,0,15,0.0000,0,15,0.0000,0,""
AMZN_USR_28633,adUserId,coffee,"","","","","",2,19,6,14,4,10,3,0,0.0000,0,16,0.0000,0,12,0.0000,0,8,0.0000,0,2024-12-30T02:45:17.000Z
AMZN_USR_28633,adUserId,buy coffee maker,"","","","","",2,24,7,19,5,15,5,0,0.0000,0,16,0.0000,0,12,0.0000,0,8,0.0000,0,2024-12-30T22:57:26.000Z
AMZN_USR_37246,adUserId,coffee,"","","","","",1,3,2,3,2,3,2,0,0.0000,0,7,0.0000,0,7,0.0000,0,5,0.0000,0,""
AMZN_USR_37246,adUserId,buy coffee maker,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,7,0.0000,0,7,0.0000,0,5,0.0000,0,""
AMZN_USR_26327,adBrowserId,buy coffee maker,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,24,192.9800,6,20,136.9800,4,19,55.9800,2,""
AMZN_USR_26327,adBrowserId,coffee,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,24,192.9800,6,20,136.9800,4,19,55.9800,2,""
AMZN_USR_19539,sisDeviceId,buy coffee maker,"","","","","",1,3,0,3,0,3,0,0,0.0000,0,7,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_19539,sisDeviceId,coffee,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,7,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_19850,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,2,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_32216,adBrowserId,buy coffee maker,"","","","","",4,24,4,15,3,12,2,0,0.0000,0,11,0.0000,0,7,0.0000,0,5,0.0000,0,2024-12-30T07:45:26.000Z
AMZN_USR_32216,adBrowserId,coffee,"","","","","",3,16,4,11,2,11,1,0,0.0000,0,11,0.0000,0,7,0.0000,0,5,0.0000,0,2024-12-30T07:49:00.000Z
AMZN_USR_21119,adBrowserId,coffee,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,10,0.0000,0,6,0.0000,0,4,0.0000,0,""
AMZN_USR_21119,adBrowserId,buy coffee maker,"","","","","",1,3,3,3,3,3,3,0,0.0000,0,10,0.0000,0,6,0.0000,0,4,0.0000,0,""
AMZN_USR_27966,sisDeviceId,coffee,"","","","","",1,7,0,7,0,7,0,1,0.0000,0,20,279.9400,10,13,279.9400,10,13,279.9400,10,""
AMZN_USR_27966,sisDeviceId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,1,0.0000,0,20,279.9400,10,13,279.9400,10,13,279.9400,10,""
AMZN_USR_38181,sisDeviceId,buy coffee maker,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_38181,sisDeviceId,coffee,"","","","","",1,10,1,10,1,10,1,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_32736,sisDeviceId,buy coffee maker,"","","","","",1,4,1,3,1,0,0,0,0.0000,0,4,0.0000,0,2,0.0000,0,1,0.0000,0,2024-12-24T07:34:49.000Z
AMZN_USR_32736,sisDeviceId,coffee,"","","","","",1,10,3,7,1,3,0,0,0.0000,0,4,0.0000,0,2,0.0000,0,1,0.0000,0,2024-12-31T05:59:49.000Z
AMZN_USR_38274,sisDeviceId,coffee,"","","","","",1,9,0,9,0,9,0,0,0.0000,0,8,463.9200,12,6,463.9200,12,4,295.9600,8,""
AMZN_USR_38274,sisDeviceId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,8,463.9200,12,6,463.9200,12,4,295.9600,8,""
AMZN_USR_50770,adUserId,coffee,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_48805,adUserId,buy coffee maker,"","","","","",1,4,0,3,0,2,0,"","","","","","","","","","","","",2024-12-30T14:37:12.000Z
AMZN_USR_48805,adUserId,coffee,"","","","","",1,9,0,6,0,4,0,"","","","","","","","","","","","",2024-12-31T16:43:55.000Z
AMZN_USR_52287,sisDeviceId,coffee,"","","","","",2,20,0,18,0,15,0,0,0.0000,0,18,0.0000,0,11,0.0000,0,9,0.0000,0,2024-12-25T15:32:34.000Z
AMZN_USR_52287,sisDeviceId,buy coffee maker,"","","","","",2,14,6,11,5,11,5,0,0.0000,0,18,0.0000,0,11,0.0000,0,9,0.0000,0,2024-12-30T08:40:41.000Z
AMZN_USR_42456,sisDeviceId,buy coffee maker,"","","","","",3,27,9,21,5,20,5,1,0.0000,0,29,419.8800,16,25,419.8800,16,22,419.8800,16,2024-12-30T02:11:05.000Z
AMZN_USR_42456,sisDeviceId,coffee,"","","","","",3,29,10,26,7,23,7,1,0.0000,0,29,419.8800,16,25,419.8800,16,22,419.8800,16,2024-12-23T15:37:58.000Z
AMZN_USR_50067,sisDeviceId,buy coffee maker,"","","","","",2,14,4,13,2,12,2,1,0.0000,0,10,0.0000,0,9,0.0000,0,6,0.0000,0,2024-12-29T17:01:51.000Z
AMZN_USR_50067,sisDeviceId,coffee,"","","","","",2,14,1,10,1,7,1,1,0.0000,0,10,0.0000,0,9,0.0000,0,6,0.0000,0,2024-12-31T04:03:33.000Z
AMZN_USR_19113,sisDeviceId,buy coffee maker,"","","","","",1,8,2,8,2,8,2,0,0.0000,0,9,123.9300,7,6,123.9300,7,5,123.9300,7,""
AMZN_USR_19113,sisDeviceId,coffee,"","","","","",1,3,2,3,2,3,2,0,0.0000,0,9,123.9300,7,6,123.9300,7,5,123.9300,7,""
AMZN_USR_26184,sisDeviceId,coffee,"","","","","",1,6,1,5,0,3,0,0,0.0000,0,6,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T20:31:01.000Z
AMZN_USR_26184,sisDeviceId,buy coffee maker,"","","","","",1,5,0,2,0,2,0,0,0.0000,0,6,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T01:48:05.000Z
AMZN_USR_33841,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,9,0.0000,0,8,0.0000,0,7,0.0000,0,""
AMZN_USR_44961,sisDeviceId,buy coffee maker,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,11,0.0000,0,10,0.0000,0,8,0.0000,0,""
AMZN_USR_44961,sisDeviceId,coffee,"","","","","",2,11,0,11,0,11,0,0,0.0000,0,11,0.0000,0,10,0.0000,0,8,0.0000,0,""
AMZN_USR_51453,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_30540,sisDeviceId,coffee,"","","","","",3,19,3,17,2,14,2,0,0.0000,0,20,81.0000,2,13,81.0000,2,9,81.0000,2,2024-12-31T05:00:18.000Z
AMZN_USR_30540,sisDeviceId,buy coffee maker,"","","","","",3,16,2,16,2,13,2,0,0.0000,0,20,81.0000,2,13,81.0000,2,9,81.0000,2,2024-12-30T23:04:44.000Z
AMZN_USR_35935,adUserId,coffee,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,12,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_35935,adUserId,buy coffee maker,"","","","","",1,5,2,5,2,5,2,0,0.0000,0,12,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_50038,adUserId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,0,0.0000,0,6,0.0000,0,1,0.0000,0,0,0.0000,0,""
AMZN_USR_25934,adBrowserId,coffee,"","","","","",1,2,0,2,0,2,0,0,0.0000,0,7,0.0000,0,5,0.0000,0,2,0.0000,0,""
AMZN_USR_25934,adBrowserId,buy coffee maker,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,7,0.0000,0,5,0.0000,0,2,0.0000,0,""
AMZN_USR_33440,adBrowserId,buy coffee maker,"","","","","",1,15,4,15,4,15,4,0,0.0000,0,9,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_33440,adBrowserId,coffee,"","","","","",1,12,3,12,3,12,3,0,0.0000,0,9,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_18978,sisDeviceId,coffee,"","","","","",2,7,1,4,1,1,0,0,0.0000,0,3,0.0000,0,2,0.0000,0,1,0.0000,0,2024-12-30T06:44:13.000Z
AMZN_USR_18978,sisDeviceId,buy coffee maker,"","","","","",2,11,2,6,1,2,0,0,0.0000,0,3,0.0000,0,2,0.0000,0,1,0.0000,0,2024-12-29T23:25:33.000Z
AMZN_USR_21890,adBrowserId,buy coffee maker,"","","","","",2,10,5,10,5,10,5,0,0.0000,0,19,43.5000,3,18,43.5000,3,17,0.0000,0,""
AMZN_USR_21890,adBrowserId,coffee,"","","","","",2,12,7,12,7,12,7,0,0.0000,0,19,43.5000,3,18,43.5000,3,17,0.0000,0,""
AMZN_USR_30195,sisDeviceId,coffee,"","","","","",1,8,3,8,3,8,3,0,0.0000,0,8,0.0000,0,8,0.0000,0,8,0.0000,0,""
AMZN_USR_30195,sisDeviceId,buy coffee maker,"","","","","",1,6,2,6,2,6,2,0,0.0000,0,8,0.0000,0,8,0.0000,0,8,0.0000,0,""
AMZN_USR_35828,adBrowserId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,13,0.0000,0,11,0.0000,0,7,0.0000,0,""
AMZN_USR_35828,adBrowserId,buy coffee maker,"","","","","",1,9,3,9,3,9,3,0,0.0000,0,13,0.0000,0,11,0.0000,0,7,0.0000,0,""
AMZN_USR_47791,adUserId,buy coffee maker,"","","","","",1,4,2,1,0,1,0,0,0.0000,0,10,0.0000,0,7,0.0000,0,3,0.0000,0,2024-12-28T19:46:29.000Z
AMZN_USR_47791,adUserId,coffee,"","","","","",1,11,2,6,1,2,0,0,0.0000,0,10,0.0000,0,7,0.0000,0,3,0.0000,0,2024-12-28T20:50:47.000Z
AMZN_USR_38015,adBrowserId,buy coffee maker,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,15,0.0000,0,10,0.0000,0,4,0.0000,0,""
AMZN_USR_38015,adBrowserId,coffee,"","","","","",1,7,1,7,1,7,1,0,0.0000,0,15,0.0000,0,10,0.0000,0,4,0.0000,0,""
AMZN_USR_28258,adUserId,buy coffee maker,"","","","","",1,2,3,2,3,2,3,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_28258,adUserId,coffee,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_32241,sisDeviceId,buy coffee maker,"","","","","",1,5,2,5,2,5,2,0,0.0000,0,19,431.9300,14,17,431.9300,14,12,113.9700,3,""
AMZN_USR_32241,sisDeviceId,coffee,"","","","","",1,1,1,1,1,1,1,0,0.0000,0,19,431.9300,14,17,431.9300,14,12,113.9700,3,""
AMZN_USR_48369,sisDeviceId,buy coffee maker,"","","","","",2,7,4,6,4,5,4,0,0.0000,0,17,0.0000,0,14,0.0000,0,12,0.0000,0,2024-12-29T21:17:41.000Z
AMZN_USR_38066,adBrowserId,buy coffee maker,"","","","","",1,2,2,2,2,2,2,0,0.0000,0,14,0.0000,0,11,0.0000,0,9,0.0000,0,""
AMZN_USR_38066,adBrowserId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,14,0.0000,0,11,0.0000,0,9,0.0000,0,""
AMZN_USR_25068,sisDeviceId,buy coffee maker,"","","","","",1,6,2,2,1,1,0,0,0.0000,0,3,0.0000,0,2,0.0000,0,2,0.0000,0,2024-12-30T07:40:40.000Z
