search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_3d,total_clicks_3d,total_conversions_30d,total_revenue_30d,total_quantity_30d,total_conversions_15d,total_revenue_15d,total_quantity_15d,total_conversions_3d,total_revenue_3d,total_quantity_3d
1,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0
1,6,1,4,1,0,0,3,0,0,1,0,0,0,0,0
1,13,3,11,2,1,1,9,0,0,7,0,0,2,0,0
1,9,0,7,0,2,0,9,0,0,7,0,0,2,0,0
1,3,4,2,3,1,2,3,0,0,3,0,0,2,0,0
1,5,0,4,0,0,0,3,0,0,3,0,0,2,0,0
1,8,0,7,0,1,0,2,0,0,1,0,0,0,0,0
1,11,3,8,3,1,2,2,0,0,1,0,0,0,0,0
1,5,1,4,1,0,0,3,0,0,1,0,0,0,0,0
1,4,1,4,1,0,0,3,0,0,1,0,0,0,0,0
1,6,1,5,1,1,1,6,0,0,5,0,0,1,0,0
1,8,2,5,1,2,0,6,0,0,5,0,0,1,0,0
1,2,2,2,2,1,0,2,0,0,2,0,0,0,0,0
1,2,0,1,0,0,0,2,0,0,2,0,0,0,0,0
1,6,2,6,2,2,1,5,0,0,1,0,0,0,0,0
1,7,3,7,1,1,0,5,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,9,2,7,1,3,1,1,0,0,1,0,0,0,0,0
2,7,1,5,0,1,0,1,0,0,1,0,0,0,0,0
1,2,1,2,1,1,0,3,0,0,3,0,0,0,0,0
1,3,0,3,0,1,0,3,0,0,3,0,0,0,0,0
1,3,1,2,0,0,0,2,0,0,2,0,0,1,0,0
1,4,1,3,1,0,0,2,0,0,2,0,0,1,0,0
1,3,0,0,0,0,0,3,141.96,7,1,51.96,4,0,0,0
1,1,1,1,1,0,0,3,141.96,7,1,51.96,4,0,0,0
1,7,1,5,0,1,0,5,0,0,5,0,0,1,0,0
1,1,1,1,1,0,0,5,0,0,5,0,0,1,0,0
1,4,0,3,0,2,0,2,0,0,0,0,0,0,0,0
1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1,2,1,2,1,0,1,8,0,0,3,0,0,2,0,0
1,7,2,4,2,2,0,8,0,0,3,0,0,2,0,0
1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0
1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
1,2,1,2,1,1,0,1,0,0,1,0,0,1,0,0
1,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0
1,6,0,5,0,1,0,3,0,0,2,0,0,1,0,0
1,10,1,6,1,1,0,3,0,0,2,0,0,1,0,0
1,5,0,3,0,1,0,2,0,0,2,0,0,1,0,0
1,3,0,3,0,0,0,2,0,0,2,0,0,1,0,0
1,3,0,3,0,1,0,6,125.97,3,3,0,0,1,0,0
1,3,3,2,3,0,0,6,125.97,3,3,0,0,1,0,0
1,8,3,8,1,1,0,13,0,0,9,0,0,1,0,0
1,9,2,7,1,2,0,13,0,0,9,0,0,1,0,0
1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,6,0,3,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,4,0,4,0,2,0,4,0,0,1,0,0,1,0,0
1,5,2,4,2,0,0,4,0,0,1,0,0,1,0,0
1,10,0,9,0,2,0,2,0,0,1,0,0,1,0,0
1,2,1,1,1,1,0,2,0,0,1,0,0,1,0,0
1,9,2,8,2,1,0,2,0,0,2,0,0,0,0,0
1,3,2,2,2,0,1,2,0,0,2,0,0,0,0,0
1,6,1,3,1,0,1,8,0,0,1,0,0,0,0,0
1,11,0,5,0,0,0,8,0,0,1,0,0,0,0,0
1,3,0,3,0,2,0,4,144,3,1,144,3,0,0,0
1,7,1,5,1,2,0,4,144,3,1,144,3,0,0,0
1,10,5,7,5,1,2,7,0,0,6,0,0,1,0,0
1,4,2,3,1,1,1,7,0,0,6,0,0,1,0,0
2,16,6,12,5,6,3,8,0,0,5,0,0,1,0,0
2,13,2,6,0,1,0,8,0,0,5,0,0,1,0,0
3,15,1,8,0,1,0,4,279.96,9,1,0,0,0,0,0
3,16,3,10,1,2,0,4,279.96,9,1,0,0,0,0,0
1,4,1,0,0,0,0,7,0,0,1,0,0,0,0,0
1,4,1,0,0,0,0,7,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1,9,2,6,2,3,1,3,0,0,2,0,0,1,0,0
1,3,1,3,0,1,0,3,0,0,2,0,0,1,0,0
1,9,1,7,0,1,0,4,0,0,1,0,0,0,0,0
1,7,1,6,1,2,0,4,0,0,1,0,0,0,0,0
1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,3,0,3,0,1,0,1,0,0,1,0,0,0,0,0
1,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0
1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1,4,1,4,1,0,0,5,122.97,5,3,0,0,0,0,0
1,6,1,6,0,4,0,5,122.97,5,3,0,0,0,0,0
1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,12,2,9,1,1,1,7,0,0,7,0,0,3,0,0
1,11,2,8,2,2,1,7,0,0,7,0,0,3,0,0
1,5,2,3,1,0,0,7,0,0,6,0,0,2,0,0
1,2,0,1,0,0,0,7,0,0,6,0,0,2,0,0
1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,7,0,7,0,2,0,0,0,0,0,0,0,0,0,0
1,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0
1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,7,0,6,0,2,0,3,0,0,3,0,0,1,0,0
1,9,2,6,1,3,0,3,0,0,3,0,0,1,0,0
1,6,1,6,1,1,1,1,0,0,1,0,0,0,0,0
1,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0
1,5,2,4,1,0,0,1,0,0,1,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,2,7,2,2,0,1,151.96,4,1,151.96,4,0,0,0
1,8,2,5,1,0,0,1,151.96,4,1,151.96,4,0,0,0
1,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,7,0,6,0,1,0,1,0,0,0,0,0,0,0,0
1,2,0,2,0,0,0,2,120,4,2,120,4,0,0,0
1,4,1,4,1,1,0,2,120,4,2,120,4,0,0,0
1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,9,3,0,0,0,0,2,0,0,0,0,0,0,0,0
1,5,0,3,0,1,0,5,0,0,2,0,0,1,0,0
1,2,0,2,0,1,0,5,0,0,2,0,0,1,0,0
1,6,1,4,1,1,0,7,0,0,5,0,0,3,0,0
1,6,2,3,1,1,1,7,0,0,5,0,0,3,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,1,6,1,0,0,4,0,0,3,0,0,0,0,0
1,2,1,1,1,0,0,4,0,0,3,0,0,0,0,0
1,3,2,2,2,0,1,7,0,0,4,0,0,3,0,0
1,5,0,4,0,1,0,7,0,0,4,0,0,3,0,0
1,5,2,3,1,0,1,3,0,0,3,0,0,1,0,0
1,5,2,4,2,0,0,3,0,0,3,0,0,1,0,0
2,8,4,7,2,2,0,2,0,0,1,0,0,0,0,0
2,15,1,10,1,0,0,2,0,0,1,0,0,0,0,0
2,6,0,2,0,0,0,4,0,0,4,0,0,0,0,0
2,9,2,4,0,0,0,4,0,0,4,0,0,0,0,0
1,4,2,2,2,0,1,3,96,2,3,96,2,0,0,0
1,5,1,3,1,2,0,3,96,2,3,96,2,0,0,0
1,5,0,4,0,3,0,2,0,0,1,0,0,0,0,0
1,6,0,5,0,2,0,2,0,0,1,0,0,0,0,0
1,1,2,0,1,0,0,3,0,0,1,0,0,0,0,0
1,5,3,4,2,2,0,3,0,0,1,0,0,0,0,0
1,2,2,1,2,0,0,4,0,0,4,0,0,2,0,0
1,3,2,2,1,0,0,4,0,0,4,0,0,2,0,0
1,3,1,2,1,0,0,1,0,0,1,0,0,0,0,0
1,6,1,4,1,0,0,1,0,0,1,0,0,0,0,0
2,7,2,5,0,1,0,7,0,0,2,0,0,0,0,0
2,4,2,2,1,1,0,7,0,0,2,0,0,0,0,0
2,12,1,7,0,2,0,1,0,0,0,0,0,0,0,0
2,9,1,8,1,3,0,1,0,0,0,0,0,0,0,0
1,12,3,11,2,3,0,7,0,0,6,0,0,0,0,0
1,6,7,4,4,2,1,7,0,0,6,0,0,0,0,0
1,7,1,4,1,1,0,2,0,0,2,0,0,1,0,0
1,2,1,1,1,1,0,2,0,0,2,0,0,1,0,0
1,6,1,3,1,2,0,4,0,0,3,0,0,2,0,0
1,7,0,4,0,0,0,4,0,0,3,0,0,2,0,0
1,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,9,0,8,0,2,0,1,0,0,1,0,0,0,0,0
1,2,0,1,0,1,0,2,0,0,1,0,0,0,0,0
1,3,1,3,1,0,0,2,0,0,1,0,0,0,0,0
1,10,0,8,0,2,0,0,0,0,0,0,0,0,0,0
1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
1,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0
1,3,0,2,0,0,0,2,0,0,1,0,0,0,0,0
1,5,0,4,0,2,0,2,0,0,1,0,0,0,0,0
1,6,1,5,1,1,0,4,0,0,3,0,0,1,0,0
1,5,0,4,0,1,0,4,0,0,3,0,0,1,0,0
1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,8,3,7,3,1,2,3,25.98,2,2,25.98,2,0,0,0
1,6,1,6,1,0,0,3,25.98,2,2,25.98,2,0,0,0
2,11,2,5,1,0,0,2,0,0,2,0,0,1,0,0
2,8,2,8,1,2,0,2,0,0,2,0,0,1,0,0
1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3,18,2,7,1,2,0,9,0,0,5,0,0,0,0,0
3,7,3,4,3,0,0,9,0,0,5,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,5,1,3,1,4,0,0,4,0,0,2,0,0
1,5,0,3,0,0,0,4,0,0,4,0,0,2,0,0
1,1,0,1,0,0,0,7,0,0,1,0,0,1,0,0
1,3,0,3,0,1,0,7,0,0,1,0,0,1,0,0
1,10,2,8,1,2,0,5,0,0,5,0,0,1,0,0
1,12,1,7,0,4,0,5,0,0,5,0,0,1,0,0
1,8,0,4,0,2,0,7,0,0,3,0,0,1,0,0
1,6,1,2,1,0,0,7,0,0,3,0,0,1,0,0
2,5,1,3,1,0,0,2,0,0,2,0,0,0,0,0
2,10,1,8,0,0,0,2,0,0,2,0,0,0,0,0
1,8,1,7,1,1,0,4,0,0,3,0,0,0,0,0
1,4,1,3,1,0,0,4,0,0,3,0,0,0,0,0
1,5,0,3,0,1,0,5,167,5,4,167,5,1,23,2
1,1,1,1,0,1,0,5,167,5,4,167,5,1,23,2
1,8,0,8,0,1,0,1,0,0,0,0,0,0,0,0
1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0
1,6,1,4,0,3,0,1,0,0,1,0,0,0,0,0
1,6,0,4,0,0,0,1,0,0,1,0,0,0,0,0
1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0
1,3,0,2,0,1,0,2,0,0,0,0,0,0,0,0
1,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0
1,3,0,2,0,0,0,4,0,0,4,0,0,0,0,0
1,2,1,1,1,1,1,4,0,0,4,0,0,0,0,0
1,5,1,0,0,0,0,3,0,0,1,0,0,1,0,0
1,6,1,0,0,0,0,3,0,0,1,0,0,1,0,0
1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,3,1,2,0,0,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,0,0,0,0,5,0,0,3,0,0,1,0,0
1,2,0,0,0,0,0,5,0,0,3,0,0,1,0,0
1,2,1,0,0,0,0,7,0,0,0,0,0,0,0,0
1,6,3,0,0,0,0,7,0,0,0,0,0,0,0,0
1,8,1,6,1,0,1,6,0,0,4,0,0,1,0,0
1,10,1,7,1,3,0,6,0,0,4,0,0,1,0,0
1,5,0,5,0,1,0,3,0,0,2,0,0,1,0,0
1,2,2,1,1,0,0,3,0,0,2,0,0,1,0,0
1,4,0,2,0,0,0,4,0,0,4,0,0,3,0,0
1,3,2,3,2,1,0,4,0,0,4,0,0,3,0,0
2,7,3,6,1,1,0,3,0,0,3,0,0,0,0,0
2,24,3,19,3,5,1,3,0,0,3,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,6,1,5,1,2,1,1,0,0,1,0,0,0,0,0
1,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0
1,7,1,6,1,1,0,2,0,0,0,0,0,0,0,0
1,7,2,5,1,0,0,3,0,0,2,0,0,0,0,0
1,3,1,2,1,0,0,3,0,0,2,0,0,0,0,0
1,6,1,2,0,2,0,7,0,0,4,0,0,1,0,0
1,5,1,3,1,0,1,7,0,0,4,0,0,1,0,0
1,11,0,8,0,1,0,12,0,0,6,0,0,2,0,0
1,7,2,6,1,3,0,12,0,0,6,0,0,2,0,0
2,18,1,3,1,0,0,8,0,0,3,0,0,0,0,0
2,5,1,2,0,1,0,8,0,0,3,0,0,0,0,0
1,2,1,0,0,0,0,4,0,0,2,0,0,1,0,0
1,3,1,0,0,0,0,4,0,0,2,0,0,1,0,0
1,2,1,1,1,0,0,5,0,0,3,0,0,1,0,0
1,3,1,2,1,0,0,5,0,0,3,0,0,1,0,0
1,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0
1,13,0,12,0,2,0,3,0,0,3,0,0,0,0,0
1,9,0,7,0,2,0,3,0,0,3,0,0,0,0,0
1,3,1,2,0,0,0,7,0,0,7,0,0,0,0,0
1,6,1,6,1,2,0,7,0,0,7,0,0,0,0,0
1,2,0,2,0,0,0,4,0,0,2,0,0,0,0,0
1,7,3,4,1,0,1,4,0,0,2,0,0,0,0,0
1,5,0,5,0,2,0,2,0,0,0,0,0,0,0,0
1,3,0,3,0,1,0,2,0,0,0,0,0,0,0,0
2,5,1,3,1,1,0,9,0,0,1,0,0,1,0,0
2,3,0,2,0,1,0,9,0,0,1,0,0,1,0,0
1,3,0,3,0,2,0,4,0,0,2,0,0,1,0,0
1,2,2,2,2,1,0,4,0,0,2,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,4,0,3,0,2,0,6,0,0,4,0,0,0,0,0
1,3,1,1,1,0,0,6,0,0,4,0,0,0,0,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,9,63.96,7,2,63.96,7,0,0,0
1,1,1,0,0,0,0,9,63.96,7,2,63.96,7,0,0,0
1,6,2,6,2,0,1,2,0,0,2,0,0,0,0,0
1,7,0,6,0,0,0,2,0,0,2,0,0,0,0,0
1,4,0,4,0,1,0,5,0,0,3,0,0,1,0,0
1,4,1,4,1,2,1,5,0,0,3,0,0,1,0,0
1,7,0,7,0,2,0,17,0,0,5,0,0,0,0,0
1,7,1,4,0,2,0,17,0,0,5,0,0,0,0,0
2,6,0,5,0,1,0,9,349.98,10,1,0,0,0,0,0
2,7,0,4,0,2,0,9,349.98,10,1,0,0,0,0,0
1,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0
1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,3,1,1,0,1,0,0,1,0,0,0,0,0
1,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0
1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,5,0,4,0,1,0,4,0,0,4,0,0,2,0,0
1,3,0,3,0,0,0,4,0,0,4,0,0,2,0,0
1,1,0,1,0,0,0,3,0,0,3,0,0,1,0,0
1,3,0,1,0,1,0,3,0,0,3,0,0,1,0,0
1,2,1,1,1,0,0,4,0,0,3,0,0,1,0,0
1,7,1,6,0,0,0,4,0,0,3,0,0,1,0,0
3,13,3,5,2,1,1,5,0,0,2,0,0,0,0,0
3,10,3,6,1,2,0,5,0,0,2,0,0,0,0,0
1,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0
1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0
2,11,3,9,3,3,0,13,183.96,6,11,183.96,6,2,0,0
2,9,2,8,2,2,0,13,183.96,6,11,183.96,6,2,0,0
2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,8,236.97,11,4,236.97,11,0,0,0
1,4,1,0,0,0,0,8,236.97,11,4,236.97,11,0,0,0
1,5,0,3,0,1,0,,,,,,,,,
1,4,0,2,0,0,0,,,,,,,,,
1,4,4,3,3,1,1,14,14.5,1,8,14.5,1,2,0,0
1,3,0,3,0,2,0,14,14.5,1,8,14.5,1,2,0,0
2,13,2,9,2,0,0,9,0,0,9,0,0,1,0,0
2,6,5,5,4,2,1,9,0,0,9,0,0,1,0,0
1,5,1,2,0,0,0,3,0,0,0,0,0,0,0,0
1,5,0,4,0,0,0,3,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0
1,7,3,4,1,0,1,6,0,0,1,0,0,0,0,0
1,3,1,3,1,0,0,3,0,0,2,0,0,1,0,0
1,3,1,2,0,0,0,3,0,0,2,0,0,1,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0,7,0,2,0,0,0,0,0,0,0,0,0,0
1,7,1,0,0,0,0,3,0,0,1,0,0,0,0,0
1,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0
1,8,0,4,0,0,0,2,0,0,2,0,0,1,0,0
1,4,0,4,0,1,0,2,0,0,2,0,0,1,0,0
1,8,1,7,1,2,0,5,0,0,3,0,0,0,0,0
1,3,2,2,2,1,1,5,0,0,3,0,0,0,0,0
1,6,2,3,2,1,1,7,0,0,7,0,0,3,0,0
1,3,0,3,0,0,0,7,0,0,7,0,0,3,0,0
1,4,2,4,2,0,0,3,0,0,0,0,0,0,0,0
1,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,3,0,0,0,2,0,0,2,0,0,1,0,0
1,2,2,2,2,0,0,2,0,0,2,0,0,1,0,0
1,5,0,3,0,1,0,2,0,0,1,0,0,0,0,0
1,2,1,2,1,2,0,2,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,8,0,0,2,0,0,0,0,0
1,1,1,0,0,0,0,8,0,0,2,0,0,0,0,0
1,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0
1,2,1,0,0,0,0,5,0,0,4,0,0,3,0,0
1,3,1,3,0,1,0,1,0,0,1,0,0,0,0,0
1,4,1,3,1,1,0,1,0,0,1,0,0,0,0,0
1,1,2,1,1,0,1,5,199.96,4,3,199.96,4,1,199.96,4
1,9,1,6,1,2,0,5,199.96,4,3,199.96,4,1,199.96,4
1,10,0,7,0,3,0,1,0,0,1,0,0,0,0,0
1,7,1,4,1,2,0,1,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,6,3,6,3,0,0,7,0,0,7,0,0,1,0,0
1,2,0,0,0,0,0,7,0,0,7,0,0,1,0,0
1,8,1,6,1,1,1,1,0,0,1,0,0,0,0,0
1,13,2,12,2,1,0,1,0,0,1,0,0,0,0,0
1,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0
1,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2,11,2,2,1,2,0,8,0,0,6,0,0,0,0,0
2,11,3,5,0,1,0,8,0,0,6,0,0,0,0,0
1,1,1,1,0,0,0,7,0,0,1,0,0,1,0,0
1,2,2,2,2,1,0,7,0,0,1,0,0,1,0,0
1,8,1,6,1,2,1,2,0,0,2,0,0,0,0,0
1,7,0,5,0,2,0,2,0,0,2,0,0,0,0,0
1,7,1,6,1,0,0,6,0,0,6,0,0,3,0,0
1,0,2,0,1,0,0,6,0,0,6,0,0,3,0,0
1,7,2,6,1,2,1,5,167.96,4,3,0,0,0,0,0
1,8,2,8,0,2,0,5,167.96,4,3,0,0,0,0,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
2,12,2,8,2,2,0,3,0,0,1,0,0,1,0,0
2,5,1,2,0,0,0,3,0,0,1,0,0,1,0,0
2,1,1,1,0,1,0,5,46,6,4,46,6,1,0,0
2,13,1,11,1,3,1,5,46,6,4,46,6,1,0,0
1,9,0,8,0,0,0,4,0,0,1,0,0,0,0,0
1,4,4,3,4,0,3,4,0,0,1,0,0,0,0,0
1,8,0,7,0,0,0,2,0,0,2,0,0,1,0,0
1,3,1,1,1,0,0,2,0,0,2,0,0,1,0,0
1,3,0,2,0,2,0,1,0,0,1,0,0,0,0,0
1,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0
1,4,1,1,1,0,1,1,0,0,1,0,0,0,0,0
1,5,3,2,1,0,0,1,0,0,1,0,0,0,0,0
2,14,1,13,1,4,0,2,0,0,2,0,0,0,0,0
2,15,4,10,3,0,1,2,0,0,2,0,0,0,0,0
1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,3,0,3,0,1,0,1,0,0,1,0,0,1,0,0
1,10,3,0,0,0,0,8,0,0,2,0,0,0,0,0
1,6,3,0,0,0,0,8,0,0,2,0,0,0,0,0
1,5,1,5,1,0,0,1,63.96,4,0,0,0,0,0,0
1,5,0,2,0,0,0,1,63.96,4,0,0,0,0,0,0
1,7,1,4,1,1,1,5,0,0,4,0,0,2,0,0
1,3,1,3,0,0,0,5,0,0,4,0,0,2,0,0
1,3,0,2,0,0,0,5,0,0,2,0,0,0,0,0
1,5,1,5,1,1,1,5,0,0,2,0,0,0,0,0
2,8,5,5,4,1,1,8,0,0,6,0,0,3,0,0
2,9,3,8,1,2,0,8,0,0,6,0,0,3,0,0
1,7,0,6,0,3,0,2,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0
2,4,3,4,2,0,0,7,255.94,6,5,255.94,6,0,0,0
2,11,2,10,2,2,0,7,255.94,6,5,255.94,6,0,0,0
2,8,2,5,2,3,0,8,0,0,6,0,0,1,0,0
2,20,6,16,5,5,1,8,0,0,6,0,0,1,0,0
1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0
1,6,0,5,0,2,0,1,0,0,1,0,0,1,0,0
1,6,1,4,1,1,1,5,0,0,2,0,0,1,0,0
1,2,1,2,1,0,1,5,0,0,2,0,0,1,0,0
1,3,2,0,0,0,0,4,0,0,3,0,0,1,0,0
1,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0
1,1,1,0,0,0,0,9,0,0,3,0,0,0,0,0
1,4,1,0,0,0,0,9,0,0,3,0,0,0,0,0
1,4,0,3,0,1,0,5,0,0,0,0,0,0,0,0
1,3,1,3,0,0,0,5,0,0,0,0,0,0,0,0
1,4,0,1,0,0,0,9,526.47,18,8,526.47,18,5,430.47,14
1,11,3,10,2,3,0,9,526.47,18,8,526.47,18,5,430.47,14
1,4,0,3,0,1,0,10,0,0,2,0,0,0,0,0
1,5,0,4,0,0,0,10,0,0,2,0,0,0,0,0
1,4,0,4,0,2,0,7,192,4,3,192,4,0,0,0
1,3,0,2,0,1,0,7,192,4,3,192,4,0,0,0
3,16,3,9,1,4,1,3,0,0,1,0,0,0,0,0
3,19,6,16,5,1,2,3,0,0,1,0,0,0,0,0
2,6,3,4,2,1,0,3,0,0,3,0,0,1,0,0
2,5,0,4,0,1,0,3,0,0,3,0,0,1,0,0
1,3,0,3,0,1,0,1,0,0,1,0,0,1,0,0
1,2,3,2,3,1,1,1,0,0,1,0,0,1,0,0
1,2,1,0,0,0,0,6,0,0,5,0,0,2,0,0
1,1,0,0,0,0,0,6,0,0,5,0,0,2,0,0
2,19,5,17,3,4,3,10,0,0,5,0,0,1,0,0
2,12,3,8,2,1,0,10,0,0,5,0,0,1,0,0
1,4,2,4,2,1,0,4,0,0,4,0,0,0,0,0
1,4,0,3,0,0,0,4,0,0,4,0,0,0,0,0
1,11,2,8,2,0,0,13,0,0,9,0,0,5,0,0
1,7,3,5,1,1,0,13,0,0,9,0,0,5,0,0
1,5,1,5,1,4,0,1,0,0,1,0,0,0,0,0
1,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,3,0,1,0,0,0,5,0,0,3,0,0,2,0,0
1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,5,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2,9,1,7,1,0,1,3,0,0,3,0,0,2,0,0
2,12,0,7,0,1,0,3,0,0,3,0,0,2,0,0
1,14,1,11,1,4,0,5,0,0,3,0,0,0,0,0
1,9,0,4,0,0,0,5,0,0,3,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2,8,1,6,0,2,0,7,0,0,3,0,0,0,0,0
